name;verse;movie
GANDALF;Do you not understand that while we bicker amongst ourselves, Sauron's power grows?! None can escape it! You'll all be destroyed;The Fellowship of the Ring
GANDALF;Your fingers would remember their old strength better.if they grasped your sword.;The Two Towers
GANDALF;'ve been sent back. until my task is done.;The Two Towers
GANDALF;Gandalf? Yes. That was what they used to call me. Gandalf the Grey. That was my name.;The Two Towers
GANDALF;I am Gandalf the White. And I come back to you now.at the turn of the tide.;The Two Towers
GANDALF;One stage of your journey is over. Another begins. We must travel to Edoras with all speed.;The Two Towers
GANDALF;Yes, and it will not be easily cured.;The Two Towers
GANDALF;It was more than mere chance that brought Merry and Pippin to Fangorn. A great power has been sleeping here for many long years. The coming of Merry and Pippin will be like the falling of small stones.that starts an avalanchen the mountains.;The Two Towers
GANDALF;A thing is about to happen that has not happened since the Elder Days. The Ents are going to wake up.....and find that they are strong.;The Two Towers
GANDALF;Is it secret ? Is it safe ?;The Fellowship of the Ring
GANDALF; Hold out your hand Frodo. Its quite cool. What can you see ?, Can you see anything ?;The Fellowship of the Ring
GANDALF;There are few who can. The language is that of Mordor, which I will not utter here;The Fellowship of the Ring
GANDALF;We have just passed into the realm of Gondor.;The Return of the King
GANDALF;Yes the white tree of Gondor. The tree of the King. Lord Denethor however, is not the King. He is a steward only, a caretaker of the throne.;The Return of the King
GANDALF;Now listen carefully. Lord Denethor is Boromir's father. To give him news of his beloved son's death would be most unwise. And do not mention Frodo or the Ring. And say nothing of Aragorn either. In fact, its better if you don't speak at all Peregrin Took;The Return of the King
GANDALF;Hail Denethor son of Ecthelion, Lord and Steward of Gondor.;The Return of the King
GANDALF;Hmm hmm hmm hmm, Down from the door where it began, hmm hmm hmm hmm;The Fellowship of the Ring
GANDALF;And I must follow if I can The road goes ever on and on, down from the door where it began, now far ahead the road has gone, and I must follow if I can.;The Fellowship of the Ring
GANDALF;No word. Nothing.;The Return of the King
GANDALF; Do we know that?;The Return of the King
GANDALF; That Frodo is alive. Yes, yes He's alive;The Return of the King
GANDALF;Let the Ringbearer decide;The Fellowship of the Ring
GANDALF;Frodo ?;The Fellowship of the Ring
GANDALF;So be it;The Fellowship of the Ring
GANDALF;So stop your fretting, Master Dwarf. Merry and Pippin are quite safe.n fact, they are far safer than you are about to be.;The Two Towers
GANDALF;In the common tongue it says;The Fellowship of the Ring
GANDALF;Meriadoc Brandybuck and Peregrin Took! I might have known;The Fellowship of the Ring
GANDALF;I come with tidings in this dark hour and with counsel.;The Return of the King
GANDALF;My lord, there will be a time to grieve for Boromir but it is not now. War is coming. The enemy is on your doorstep. As steward, you are charged with the defence of this city. Where are Gondor's armies? You still have friends. You are not alone in this fight. Send word to Theoden of Rohan. Light the beacons.;The Return of the King
GANDALF;Authority is not given to you to deny the return of the King, steward.;The Return of the King
GANDALF;Come;The Return of the King
GANDALF;All had turned to vain ambition. He would use even his grief as a cloak! A thousand years this city has stood and now at the whim of a madman it will fall! And the white tree, the tree of the King will never bloom again.;The Return of the King
GANDALF;A wizard is never late! Frodo Baggins., Nor is he early, he arrives precisely when he means to.;The Fellowship of the Ring
GANDALF;You didn't think Id miss your Uncle Bilbo's birthday?;The Fellowship of the Ring
GANDALF;Well that should please him;The Fellowship of the Ring
GANDALF;What?;The Fellowship of the Ring
GANDALF;Into the Mines;The Fellowship of the Ring
GANDALF;We now have but one choice, we must face the long dark of Moria. Be on your guard, there are older and fouler things than orcs in the deep places of the world;The Fellowship of the Ring
GANDALF;The wealth of Moria is not in gold, or jewels, but Mithril;The Fellowship of the Ring
GANDALF;Bilbo had a shirt of mithril rings that Thorin gave him;The Fellowship of the Ring
GANDALF;Yes. I never told him, but its worth was greater than the value of The Shire!;The Fellowship of the Ring
GANDALF;I've no memory of this place;The Fellowship of the Ring
GANDALF;Yes, there it lies. This city has dwelt ever in the sight of its shadow.;The Return of the King
GANDALF;This is not the weather of the world. This is a device of Sauron's making. A broil of fume he sends ahead of his host. The Orcs of Mordor have no love of daylight, so he covers the face of the sun to ease their passage along the road to war. When the shadow of Mordor reaches this city it will begin.;The Return of the King
GANDALF;Indeed?;The Fellowship of the Ring
GANDALF;If you're referring to the incident with the dragon, I was barely involved. All I did was give your uncle a little nudge out of the door.;The Fellowship of the Ring
GANDALF;Oh really?;The Fellowship of the Ring
GANDALF;It's Gollum;The Fellowship of the Ring
GANDALF;He's been following us for three days;The Fellowship of the Ring
GANDALF;Escaped or was set loose and now the Ring has drawn him here He won't ever be rid of his need for it. He hates and loves the Ring, as he hates and loves himself. Smeagol's life is a sad story, Yes, he was once called, before the Ring found him. Before it drove him mad;The Fellowship of the Ring
GANDALF;Pity ? It was pity that stayed Bilbo's hand. Many that live deserve death and many that die, deserve life. Can you give it to them Frodo ? Do not be too eager to deal out death and judgement Even the very wise cannot see all ends. My heart tells me that Gollum has some part to play, yet for good or ill, before this is over., The pity of Bilbo, may rule the fate of many;The Fellowship of the Ring
GANDALF;So do all who live to see such times, but that is not for them to decide. All we have to decide is what to do with the time that is given to us. There are other forces at work in this world, Frodo, besides the will of evil. Bilbo was meant to find the Ring, in which case you also were meant to have it and that is an encouraging thought.,Oh! Its that way;The Fellowship of the Ring
GANDALF;So am I dear boy So am I.;The Fellowship of the Ring
GANDALF;And what about very old friends?;The Fellowship of the Ring
GANDALF;Bilbo Baggins;The Fellowship of the Ring
GANDALF;it's good to see you. One hundred and eleven years old who would believe it You Haven't aged a day!;The Fellowship of the Ring
GANDALF;Just tea, thank you.;The Fellowship of the Ring
GANDALF;Owwwh!;The Fellowship of the Ring
GANDALF; No, but the air doesnt smell so foul down here. If in doubt, Meriadoc, always follow your nose.;The Fellowship of the Ring
GANDALF;Let me risk a little more light Behold the great realm and dwarf city of Dwarrowdelf.;The Fellowship of the Ring
GANDALF;Gimli;The Fellowship of the Ring
GANDALF;Here lies Balin, son of Fundin, Lord of Moria., He is dead then., Its as I feared.;The Fellowship of the Ring
GANDALF; They have taken the Bridge and the second hall. We have barred the gates, but cannot hold them for long. The ground shakes. Drums, Drums in the deep. We cannot get out A shadow moves in the dark.,We cannot get out. They are coming.;The Fellowship of the Ring
GANDALF; Fool of a Took! Throw yourself in next time, and rid us of your stupidity!;The Fellowship of the Ring
GANDALF;Just tea, thank you.;The Fellowship of the Ring
GANDALF;Oh not at all!;The Fellowship of the Ring
GANDALF;So you mean to go through with your plan then?;The Fellowship of the Ring
GANDALF;You will tell him wont you?;The Fellowship of the Ring
GANDALF;Fool of a Took!;The Return of the King
GANDALF;No.;The Return of the King
GANDALF;Look at me;The Return of the King
GANDALF;Look at me! What did you see?;The Return of the King
GANDALF;Minas Tirith? Is that what you saw?;The Return of the King
GANDALF;He's very fond of you.;The Fellowship of the Ring
GANDALF;And what did you tell him? Speak;The Return of the King
GANDALF;What did you tell him about Frodo and the Ring?;The Return of the King
GANDALF;There was no lie in Pippin's eyes. A fool but an honest fool he remains.;The Return of the King
GANDALF;He told Sauron nothing of Frodo and the RingWe?ve been strangely fortunate. Pippin saw in the Palantir a glimpse of the enemy's plan. Sauron moves to strike the city of Minas Tirith.;The Return of the King
GANDALF;No!;The Return of the King
GANDALF;They will be You must come to Minas Tirith by another road. Follow the river. Look to the black ships Understand this, things are now in motion that cannot be undone. I ride for Minas Tirith and I wont be going alone.;The Return of the King
GANDALF;Of all the Hobbits, Peregrin Took, you are the worst! Hurry! Hurry;The Return of the King
GANDALF;Three days ride as the Nazgl flies. And you?d better hope we don't have one of those on our tail.;The Return of the King
GANDALF;Run, Shadowfax show us the meaning of haste.;The Return of the King
GANDALF;Hobbits!;The Return of the King
GANDALF;Be careful. Even in defeat, Saruman is dangerous;The Return of the King
GANDALF;Saruman! You were deep in the enemy's counsel. Tell us what you know!;The Return of the King
GANDALF; Go back to the abyss! Fall into the nothingness that awaits you and your master!;The Return of the King
GANDALF;So passes Denethor, son of Ecthelion;The Return of the King
GANDALF;Back to the gate! Hurry;The Return of the King
GANDALF;Hold them back, do not give in to fear. Stand to your posts. Fight!;The Return of the King
GANDALF;This is no place for a Hobbit!;The Return of the King
GANDALF;Steady! Steady!;The Return of the King
GANDALF;Volley! Fire!;The Return of the King
GANDALF;Fly, you fools;The Two Towers
GANDALF;Minas Tirith. City of Kings;The Return of the King
GANDALF;Shadowfax. He is the lord of all horses.and has been my friend through many dangers.;The Two Towers
GANDALF;Pippin.;The Return of the King
GANDALF;Get up;The Return of the King
GANDALF;They guard it because they have hope. A faint and fading hope that one day it will flower. That a king will come and this city will be as it once was before it fell into decay The old wisdom born out of the west was forsaken. Kings made tombs more splendid than the houses of the living and counted the old names of their descent dearer than the names of their sons. Childless lords sat in aged halls musing on heraldry or in high, cold towers asking questions of the stars. And so the people of Gondor fell into ruin. The line of Kings failed. The white tree withered. The rule of Gondor was given over to lesser men.;The Return of the King
GANDALF;Oh, it's too late for that Peregrin. There's no leaving this city., Help must come to us.;The Return of the King
GANDALF;You cannot pass;The Two Towers
GANDALF;I am a servant of the Secret Fire, wielder of the flame of Anor.,Go back to the Shadow. The dark fire will not avail you, flame of Udun!;The Two Towers
